Year,Canton,Einwohner in 1000,pro km²,Veränderung in %,Ausländer in %,Altersverteilung in % 0–19,Altersverteilung in % 20–64,Altersverteilung in % 65 und mehr,Städtische Bevölkerung in %,Deutsch,Französisch,Italienisch,Rätoromanisch,Englisch,Römisch-katholisch ,Evangelisch-reformiert,Ohne Religionszugehörigkeit,Siedlungsflächen in %,Landwirtschaftsflächen in %,Wald und Gehölze in %,Unproduktive Flächen in %,Nettoerwerbsquote (15-64-Jährige),Arbeitslosenquote (gemäss SECO),Bruttoinlandprodukt pro Einwohner in Fr.,Veränderung des kantonalen BIP in %,"Beschäftigte, Total in 1000",im 1. Sektor,im 2. Sektor,im 3. Sektor,"Arbeitsstätten, Total",im 1. Sektor.1,im 2. Sektor.1,im 3. Sektor.1,Neu gebaute Wohnungen pro 1000 Einwohner,Leerwohnungsziffer,Personenwagen pro 1000 Einwohner,Hauptverkehrsmittel der erwerbstätigen Pendler in % Öffentlicher Verkehr ,Hauptverkehrsmittel der erwerbstätigen Pendler in % Motorisierter Individualverkehr,Sozialhilfequote,Ärtze im ambulanten Sektor pro 100 000 Einwohner,Spitäler Betten pro 1000 Einwohner,Spitäler Hospitalisierungsrate der Akutpflege (pro 1000 Einwohner) ,Ohne nachobligatorische Ausbildung (ab 25 Jahren),Sekundarstufe II (ab 25 Jahren),Tertiärstufe (ab 25 Jahren),FDP,CVP,SP,SVP,BDP,EVP/CSP,GLP,PdA/Sol.,GPS,Kleine Rechtsparteien,Anzahl Privathaushalte in 1000,Durchschnittliche Haushaltsgrösse in Personen,Wohneigentumsquote,Bevölkerungsbewegung (in ‰) Rohe Heiratsziffer,Bevölkerungsbewegung (in ‰) Rohe Scheidungsziffer,Bevölkerungsbewegung (in ‰) Rohe Geburtenziffer,Bevölkerungsbewegung (in ‰) Rohe Sterbeziffer,Veränderung in %.1,Veränderung in %.2,Anteil Biofläche an der gesamten landwirtschaftlichen Nutzfläche in %,Landwirtschaftliche Nutzfläche pro Betrieb in ha,Durchschnittliche Wohnfläche pro Bewohner in m²,Ankünfte in Hotels und Kurbetrieben in 1000,Logiernächte in Hotels und Kurbetrieben in 1000,Spitäler Durchschnittliche Spitalaufenthaltsdauer bei der Akutpflege in Tagen,Hochschulabschlussquote,gemäss Strafgesetzbuch (StGB) ,gemäss Betäubungsmittelgesetz (BetmG) ,gemäss Ausländergesetz (AuG)
2016,SG,495.824,254.1383905689,3.5324186115,23.2590596663,20.8957210623,61.9020055504,17.2022733873,82.563772629,89.34047052603754,1.2710370957793635,3.340969835815197,0.2956697114772716,2.6646987987194173,46.7133668164596,22.59156460187388,15.414476067397027,9.5571543238,46.4975649151,30.4988846375,13.4463961236,81.9739,2.4246539555,72331.09052,1.51393,289.289,11.575,88.489,189.225,37223.0,4338.0,6680.0,26205.0,6.9676773799,1.7857360573,546.547786349,21.1967756053,60.9764312927,2.20733,185.97858624,4.4897274959,124.3382638565,22.7509832991,51.1555389866,26.0931887212,14.2935,16.5525,14.1798,35.7979,3.6347,1.7509,4.8875,0.0,5.746,1.2088,211.187,2.31,41.5,5.3953173749,1.9402079749,10.2438120429,7.7061496289,24.196645756,-4.3258853929,11.0568602277,17.2053495915,46.31,466.171,1030.646,6.48443676,22.6,41.1674622076,7.9316817809,2.763886036
2016,GR,195.886,27.5686097897,1.6950384434,18.0661200903,18.488304422,61.8711903862,19.6405051918,44.4758686175,75.10049600125356,1.5416418063365216,12.729694383674747,14.895104473654078,2.478800918476197,43.41487521620954,34.392232728850644,14.69320845914167,1.9511611541,28.7618578466,27.6409570725,41.6460239268,82.1511,1.7764402333,70277.4671,1.16911,126.6,6.996,26.593,93.011,20267.0,2567.0,2960.0,14740.0,11.694766592,1.3571467677,552.2289301853,19.3056179606,50.5882993471,1.19769,176.0958778252,6.8061236978,132.920255028,23.4149840854,53.036307538,23.5487083766,13.2638,16.8097,17.6204,29.7324,14.4785,0.0,7.8715,0.0,0.0,0.0,88.663,2.18,44.7,4.6463431795,1.8012255498,9.2261638245,8.7195691387,22.8118355776,-6.0242903064,61.3404003173,22.8328986094,45.28,1744.679,5052.225,5.75704067,25.8,42.0396083279,6.5449658646,1.1797352264
2016,AG,645.277,462.5343167824,5.5294979606,23.8553365454,20.4406789642,62.9227448057,16.6365762301,85.1150746114,88.05485642106213,1.9512901146037556,4.94204023631268,0.2112754155490435,3.728146434163461,34.21045211811123,26.81318102957292,23.532585097564507,16.9899212935,44.0592613697,36.3973075964,2.5535097404,82.2367,3.1149857278,62012.75277,1.57898,328.477,10.58,98.1,219.797,44102.0,3559.0,7348.0,33195.0,6.768160261,1.9813044444,583.3519286192,24.5326090251,62.3148467906,2.10462,161.3325667066,4.5232202426,119.527878786,19.5642369244,51.6435893805,28.7919558136,15.1447,8.5885,16.0765,37.9949,5.1263,3.3365,5.1764,0.0,5.4699,1.1261,275.436,2.31,49.1,5.1387325136,1.9334617626,10.4350757116,7.0378632361,23.4730848861,-6.9038695986,8.1756586016,17.6133659157,49.17,319.322,686.425,5.3205214,21.7,50.549844271,5.0097271679,3.5592948668
2016,TG,263.733,305.5471239066,6.1539018853,23.8438117338,20.7418108466,62.8340025708,16.4241865826,67.1812022007,89.92801456257125,1.201595998970323,3.8157797962710993,0.3084433493913874,2.5038612878314277,32.9183981171625,34.90512264185636,17.729286948847133,12.2742080261,51.9389617856,21.3895976843,14.397232504,82.2987,2.5414413993,60247.47419,1.18254,130.956,8.743,40.608,81.605,20122.0,2836.0,3613.0,13673.0,8.2296621305,1.6802085666,612.9138843852,17.7342845006,65.9682236891,1.72085,158.1324444546,5.5301459977,103.4970300986,19.8474520382,53.4631414501,26.6899470785,13.0075,13.1289,12.6932,39.8656,3.761,2.3463,6.1675,0.0,5.4374,3.4295,111.994,2.33,46.5,5.2212644391,1.9121735994,10.1677254867,7.4731255642,26.5357031494,-4.8343281651,10.7135861771,18.3552779837,50.14,209.181,437.017,6.27031654,23.4,44.3794711808,4.7910311283,2.8584820845
2016,TI,350.363,127.8407805533,4.9767342915,27.6085088894,18.5207912936,59.9161441134,21.563064593,91.9817446477,10.571115802109585,5.148806580432625,88.22438129405626,0.1197000337615479,3.109131646165336,68.67712706277943,4.646134643781566,17.152230478834237,5.6470797404,12.9437283314,50.693572762,30.7156191661,72.9455,3.8404966014,80388.58483,1.55696,217.947,3.334,51.651,162.962,34428.0,1222.0,5137.0,28069.0,6.6139741847,1.0086468058,631.4989077708,16.3520079716,70.2894748276,2.59076,214.04170674,5.4856740511,166.0390316819,26.2766163751,45.4466121088,28.2763836637,23.7298,20.0804,15.9328,11.3039,0.0,0.0,0.8482,0.5203,3.5281,21.6847,158.647,2.17,38.7,4.5142645594,2.0117606206,8.3455062548,8.3914237583,21.6282453856,-16.134531214,15.7472495561,12.8216859389,46.48,1075.17,2313.039,6.9710848,28.6,54.8307694083,8.8474890272,3.5897835453
2016,VD,761.446,269.9091141107,6.7525982046,33.1372152457,22.1813496952,61.584800498,16.2338498068,89.6126580217,6.457387026107406,83.75964371225034,5.189622725167749,0.0303803621339166,7.514459410194007,31.2471056546886,25.5961940796064,27.905430038131463,9.3209970706,42.4078749521,32.1370645132,16.1340634641,78.3846,4.9660468392,68234.35586,1.4927,421.99,13.177,73.364,335.449,57250.0,4000.0,8000.0,45250.0,6.3546458172,0.6768791387,530.5115076204,30.573546662,58.2603609841,4.92465,243.5765551654,4.7554897494,133.190013518,25.5968518885,39.3750276209,35.0285047815,26.8365,4.0533,22.2042,22.5585,1.8085,1.0609,3.8918,2.8771,11.2503,0.8272,328.414,2.27,31.5,4.633248589,1.9962682492,11.1025874046,6.9829675163,24.7780972622,-5.1017493504,5.2874517654,29.0376443291,42.39,1259.298,2655.696,6.37984849,26.3,96.0362863354,16.0320694767,7.4996030014
2016,VS,331.763,63.6295114289,6.1016873265,22.6902939749,20.2159372805,61.3223897782,18.4616729412,75.1250139407,26.20349164218939,67.34075677980744,3.794192360148665,0.0,2.6078868910856148,74.32110020917503,5.826756022512967,11.657923469143928,3.5337440691,18.9872472855,23.9763664238,53.5026422216,79.1436,4.3430059534,52574.14176,0.60502,168.266,9.386,37.994,120.886,28102.0,3485.0,4263.0,20354.0,8.1587469535,2.0354768849,627.1195770173,13.5519449616,68.2406431765,1.72746,157.6279257612,3.961074918,109.0391454722,31.0941730505,45.7284863105,23.1764851813,18.1378,39.7915,13.2567,22.1426,0.0,1.4139,0.0,0.0,4.8868,0.0,139.929,2.32,57.4,4.7360703367,1.9824704679,9.7089441903,7.5928922514,34.6288464343,-10.5499499554,19.7352480031,11.5062643965,43.32,1515.54,3887.345,6.08100181,26.1,42.3319093242,11.5011421634,1.7461186321
2016,NE,177.327,247.3973520097,3.0461690444,25.2369915467,21.5742667501,60.0230083405,18.4027249093,89.7223773029,5.484061474227795,87.5945942234003,6.176951284833335,0.0,3.2996387908420437,23.92426968452569,22.399774759308347,40.05507409594704,8.3526537531,41.6947124374,38.4787973974,11.4738364121,78.9415,5.5258109604,82697.67418,1.04744,104.393,2.392,35.562,66.439,13382.0,906.0,2498.0,9978.0,3.3446332808,1.2807860404,539.6254010726,24.9572284687,60.9489144016,7.09062,205.2982747049,3.9032732339,112.1585923062,29.4013189226,41.6340433775,28.965444874,24.4252,3.5698,23.6589,20.3845,0.9583,0.0,3.3845,12.2215,9.3088,0.0,79.746,2.18,30.6,4.3253451088,2.6460934783,10.1942447467,9.1934786235,18.4131471992,-2.4582276266,6.3713502683,38.8409058323,43.35,133.401,241.118,5.83845198,31.0,81.9831974694,10.2889989909,3.5260371198
2016,GE,477.385,1942.1684296176,4.2974339928,40.9497575332,21.1336761733,62.3555411251,16.5107827016,100.0,5.036818190737009,80.82847236042865,6.933929076980432,0.0459701810496337,10.619111822465404,35.44553234310573,9.446031287753712,37.46065204777535,33.3557665061,39.533153868,12.3937376027,14.7173420232,75.0206,5.55174604,102946.46655,1.09565,331.857,1.718,46.14,283.999,37740.0,414.0,4261.0,33065.0,2.7288239216,0.4086468067,467.8750748243,43.3529662457,39.3063401067,5.39012,371.0291397194,5.2267426449,147.6078588425,27.0341310062,32.1873715929,40.7788235141,20.5118,12.0521,19.9357,17.6318,1.0251,0.5886,2.2692,6.0605,11.4676,8.1087,190.784,2.35,17.9,4.9365347934,2.4608742124,11.1573713216,6.6728769415,14.7890758352,-9.546191248,6.5371899636,28.9238541667,37.31,1431.597,2939.168,5.90440954,27.3,117.6823955708,19.9687708363,19.83882684
2016,JU,72.41,86.3555592658,3.3955905872,13.9842563182,21.9044330894,58.4491092391,19.6464576716,53.0244441376,7.040852455699617,91.35236296808348,3.2439176543980035,0.0,1.3370201143126907,69.38847768542091,8.890425047630288,12.73962671342584,6.695603439,48.7365998498,43.5160563313,1.0517403799,78.9193,4.1636535451,63009.22146,3.7526,41.752,3.114,15.768,22.87,6332.0,1104.0,1199.0,4029.0,6.1891884357,2.3477742233,577.6297081045,13.6723549962,73.5383414023,2.58998,143.654345544,5.2589006384,119.1418773872,32.0673258659,47.0564828999,20.8781807692,16.7815,27.6328,23.7114,12.8474,0.0,6.6153,0.0,3.7786,7.2752,0.0,29.808,2.39,54.8,4.1207647695,2.2060659877,9.4486222494,9.1572550434,37.5888262681,-1.5608816091,11.5325204225,39.160259144,44.39,65.257,105.731,5.8892999,32.8,50.2383673925,3.7636956704,2.7321642644
2017,ZH,1466.424,882.9252138939,6.7990805991,26.1215037397,19.6164274453,63.4999154406,16.8836571142,96.5494972805,83.07002684447097,3.0162723082145395,5.8701987015606525,0.388564288162359,7.913789399631687,27.11832721393092,29.623619854741403,26.952127633406526,21.8601960841,41.6542788559,30.3508112329,6.1347138271,83.7754264513061,3.6634228035,96410.65099,2.82154,993.997,11.843,145.744,836.41,116299.0,3821.0,13486.0,98992.0,5.7876564105,0.8521399861,500.3595247083,40.374417215176095,37.3548836409563,3.2,256.5424461138,4.3577917916,136.8240416938,16.281342278883987,43.80964423584716,39.90901348526885,15.3216,4.1839,21.392,30.6816,3.6228,3.1175,8.1599,0.24,6.8892,2.2369,655.098,2.1946487396,28.5,5.8912831668,2.1470911961,11.5806971901,7.6600413763,18.3113142571,-7.5815517286,10.9327302563,20.4625034732,44.39,2917.409,5011.715,5.8435834968,22.73,63.9317898661,11.3222627379,6.4984091032
2017,BE,1017.483,174.211625717,3.8457770039,15.4760325234,19.0775668979,60.7757574328,20.1466756693,73.1464800886,84.72264801349843,10.3361969909363,3.1103955217418777,0.1374883281185278,3.474651832748666,15.825667140172568,52.08841845128467,18.519385269208,6.9129442561,42.578783099,31.3323488942,19.1759237507,84.18102832802961,2.7181408958,76307.02387,1.58814,624.614,34.521,133.086,457.007,79167.0,11352.0,11882.0,55933.0,4.2004402537,1.6887564991,514.9759564422,28.07786146759225,45.500455517814686,4.2,217.4974913586,4.7213127586,151.7597268921,18.201052532908392,51.73828621931786,30.060795157812983,9.3306,1.8348,19.6774,33.1227,11.756,4.3075,5.9978,0.5208,8.5068,3.2853,458.019,2.1788069927,39.8,4.9356135302,2.059301367,9.9383245654,9.5160049751,19.3141996583,-3.1678490606,10.9296707163,17.5982306859,45.03,2548.602,4974.936,5.2975326132,24.0,55.413119243,13.4810356067,2.645088556
2017,LU,398.762,279.0223491051,5.6015465692,17.870057829,20.6616979552,62.3682798261,16.9700222188,62.7146016922,89.94288507318133,1.5444865841773852,3.1692297480365803,0.2281516909699279,3.655294973101977,62.36539674206561,10.64938434755323,16.36178217881528,9.6338262081,53.4494535519,29.9320957891,6.9846244509,83.93430758500864,2.062311945,65119.48638,2.1942,243.085,14.006,56.176,172.903,31281.0,4871.0,4589.0,21821.0,7.0602426737,1.0498287122,529.8020293763,22.670951422926148,51.99632735177759,2.2,166.2645889027,3.8133392061,110.9998884958,20.184428752871803,49.58959149136788,30.22597975576032,18.4659,23.8516,13.5591,28.515,1.3672,0.631,5.7691,0.0,7.0727,0.0873,169.665,2.3071523296,34.8,5.3417968504,1.6537134185,10.5676320891,7.9080777346,31.7187070781,-3.9628974627,7.8682945343,16.3053436368,45.6,1162.027,2030.219,6.0692275474,24.43,52.0091027967,7.4403705994,2.1540582457
2017,UR,35.973,34.0212035522,1.5555304613,11.4891724349,20.5292858533,59.9783170711,19.4923970756,87.8603396992,93.57083124268271,1.1130636561297875,2.1166318113396887,0.0,1.887040006690082,78.88275631376484,5.19150359591905,9.757484529185485,1.855430642,24.1763448853,20.0984855524,53.8697389204,84.0881837794995,1.0462271846,51331.87514,-0.86145,18.143,1.629,5.429,11.085,2804.0,619.0,429.0,1756.0,7.6094201289,1.3932133622,537.2694956676,10.984924623115578,58.02010050251256,1.1,86.1757429183,2.054338001,96.6451899578,29.444703686420905,51.322134079950224,19.237050863275783,0.0,26.8469,0.0,44.0845,0.0,0.0,0.0,0.0,26.2828,0.0,14.881,2.366238828,47.0,4.4456175935,1.3336852781,8.946805407,10.1971353552,23.5767326733,-5.5186435755,14.0696881669,11.5534246575,44.82,141.282,241.394,5.8011712214,23.38,17.7738280382,4.9711175294,3.6658520329
2017,SZ,154.093,180.9835333913,5.018060383,20.2293420207,20.0080470884,63.1651015945,16.8268513171,80.3391458405,89.6134797671733,1.7221735659533572,2.8057013090689256,0.4670378847182285,5.3393580989436,61.64792323849236,11.926555730373654,17.060524092603643,6.0603724547,40.5438146317,33.7367708115,19.6590421021,83.12630756065845,1.7533994864,58788.11775,1.47115,79.281,4.471,20.575,54.235,14943.0,1699.0,2428.0,10816.0,7.2532551274,0.9287802285,630.9153634156,15.915659029431485,57.87691027211985,1.4,144.0688415437,1.7600469609,90.3449223941,21.971195588932947,47.96498357486193,30.06382083620512,20.6033,19.4539,13.0872,42.6342,0.0,0.0,2.815,0.0,1.4064,0.0,65.059,2.3280868135,41.6,5.5270944951,1.916233233,10.4741047802,7.5867193305,31.4695340502,-3.5009564739,11.3116546682,14.8936835675,48.28,328.39,591.169,4.6628528364,21.87,26.983680176,3.2273057561,2.2257281077
2017,OW,37.076,77.1356052095,4.189967683,14.4567914554,20.6467795879,61.8594238861,17.4937965261,27.1981875067,91.75154395835354,1.2815940763733955,1.812148640346623,0.0,3.5179616516312606,72.78429850939308,7.495069033530572,12.565072590293273,3.8296918311,36.857981412,40.6958258601,18.6165008968,83.23422667051219,1.0067300752,64252.80979,0.48307,21.697,1.749,7.225,12.723,3694.0,679.0,560.0,2455.0,9.3120486507,0.6146753746,591.0571754357,11.19737666972079,60.2015720692482,1.0,118.6751537383,2.1268318952,76.8311885758,22.27614747930775,50.526711813393526,27.19714070729872,0.0,0.0,0.0,34.529,0.0,0.0,0.0,0.0,0.0,0.0,15.471,2.359705255,41.7,4.6272493573,1.6777161413,9.7145176566,7.3061831958,34.2142857143,-4.3278133432,31.6612358643,12.0203081664,46.74,379.875,663.433,4.7558057706,30.36,38.2255524787,4.018026823,1.194548515
2017,NW,42.42,175.7686251761,3.4028861154,13.9226779821,18.6303630363,62.3833097595,18.9863272041,50.1296558227,92.12240485627964,2.1139673476175957,2.5488523435984143,0.0,4.293594256728664,66.4523103362253,11.359037613992294,15.605510436011864,5.370732768,37.0261651084,33.311589476,24.2915126477,85.6020756850625,1.1491941896,69559.05378,1.4901,23.469,1.324,6.97,15.175,4077.0,479.0,585.0,3013.0,6.4876425856,1.3939907695,619.0351711027,13.599511102057445,62.305968629048685,0.9,122.5836869401,1.8298479087,84.1967680608,19.614833678179213,49.03708419544803,31.348082126372752,0.0,0.0,0.0,82.8175,0.0,0.0,0.0,0.0,0.0,0.0,18.375,2.2760816327,40.1,4.7573964497,1.7278106509,10.0828402367,7.1952662722,27.7586206897,-3.4486016629,17.1072734695,13.3376666667,48.42,131.144,212.706,4.8748091603,27.27,25.4990494297,3.897338403,1.2357414449
2017,GL,40.028,58.7989893648,3.6779941981,23.2512241431,19.3914260018,61.5519136604,19.0566603378,74.3404616768,86.83278259057485,1.4900811229198296,5.894436009645441,0.5133140722217261,2.3540141109225687,35.50951147628829,33.02968056920008,17.73391682295853,2.9105816787,30.0424551012,30.8288227828,36.2181404374,84.07236228253218,2.3577311961,67378.92027,1.80648,21.778,1.09,8.322,12.366,3303.0,393.0,614.0,2296.0,3.2668241443,1.6918319083,578.3032617983,14.68244935124061,59.312542681538815,1.9,152.3933246727,3.6680686357,114.2634568025,30.21085378499827,46.34289664707916,23.44624956792257,0.0,0.0,45.0033,0.0,51.4663,0.0,0.0,0.0,0.0,0.0,17.43,2.2480780264,46.6,4.6353135727,2.0044599233,10.247801358,8.8697351607,17.1462125661,-3.9298049099,25.3667841653,18.3832,49.05,60.456,128.012,6.3647085002,25.14,30.6327587073,7.0864954516,2.538071066
2017,ZG,122.134,589.5067091418,7.9828477963,27.0006713937,20.2318764636,63.3992172532,16.3689062833,96.7118083417,82.58927253584186,3.460694500477236,3.839530833341533,0.4633045942515276,10.083934387515129,50.54267074694717,14.67326596278548,21.75012545878556,13.849440744,43.4250764526,27.3511792552,15.3743035482,82.06854198670781,2.3636654868,150612.94819,1.01084,107.592,1.905,22.096,83.591,17555.0,606.0,1639.0,15310.0,11.4498413677,0.3446093256,640.8330488221,27.982717520858163,46.35131108462456,1.7,200.5993417067,4.2635045674,97.8274446452,14.675534420493037,43.13496781139948,42.189497768107486,17.6401,26.4429,13.7528,30.4596,0.0,0.0,3.5805,0.0,7.1575,0.0,52.273,2.2976871425,34.9,5.4577806402,1.8330216371,10.6926262163,6.0687878525,27.4971075974,-6.0204914317,14.4167058602,18.5532286213,46.98,157.942,327.445,5.031839976,26.84,44.7667979582,5.0046215723,4.1635786791
2017,FR,307.461,192.9372858595,10.4016977087,21.8821248874,22.8367175024,62.1558506607,15.0074318369,71.6936456982,27.82062507746498,68.12040957487216,2.521660209585268,0.1110527601524111,3.5292047994306577,61.66452763350966,12.008172306117634,16.455761995577998,8.374566972,56.2532533191,26.9491495001,8.4230302088,80.80530742304131,2.8265087215,58369.34007,2.39022,147.804,9.06,37.162,101.582,21335.0,3036.0,3416.0,14883.0,7.0374484552,1.2357534381,581.8568975235,16.195029156150145,63.7419338795708,2.5,134.6512240577,2.7980647615,96.2169182239,29.18314160355529,42.16012931745456,28.656729078990157,14.1814,22.673,24.1981,25.9348,1.2854,2.4898,3.1944,0.0,5.2855,0.7576,124.181,2.429526256,43.2,4.3317540821,1.9546917513,11.1027801152,6.7088164129,34.6449874928,-4.3107045091,5.5745273895,26.0066100687,44.17,281.938,451.868,6.4760897978,30.15,51.3849105239,10.1424959704,5.4783322401
2017,SO,266.418,337.0545146313,4.3614170884,21.4185978425,19.242693812,61.8347859379,18.9225202501,84.6008903302,89.64654988629903,2.963775582717453,4.301538516202387,0.1444866534607731,3.1378801876065947,35.655912450255826,21.29050596930074,28.676627345082437,13.856801245,42.310563407,42.7420069082,1.0906284398,82.37929045283728,2.9556259577,65587.93219,1.98436,138.669,4.202,39.668,94.799,18313.0,1462.0,3249.0,13602.0,6.3552493374,2.6241926722,577.8309488509,20.458526604913185,58.10689611681778,3.5,168.1568062218,2.666744652,97.129899628,20.5282420085481,53.49166943925473,25.98008855219717,21.2244,14.7994,20.0285,28.8292,3.4206,1.2026,3.4502,0.0,5.5553,0.5052,117.233,2.2369213447,49.2,4.7195347618,1.9466666164,9.5673382541,9.4315243041,24.3896900193,-5.7817474853,11.8067208759,22.7799945809,49.08,211.684,395.67,5.9716675029,23.04,60.7388925333,7.8947667783,2.5898778624
2017,BS,191.817,5191.2584573748,3.7128953771,35.164766418,16.7894399349,62.9652220606,20.2453380045,98.7060583786,78.63388349574556,5.24806742836663,6.343654800378172,0.204363311108502,9.723724131964827,17.41508116491896,16.86697851462328,46.23650598463829,71.0654407788,12.0335316387,12.4121146566,4.4889129259,79.09006434958201,3.8668281751,163632.43847,1.31854,191.441,0.104,36.441,154.896,17290.0,22.0,1587.0,15681.0,1.9781718963,0.418572778,344.9522510232,46.04889141557703,17.002505632408987,5.9,423.3201436786,11.5120820794,156.0394584951,21.2928334911758,37.36096613414997,41.34620037467423,21.3624,6.447,33.3103,17.6484,1.1003,2.3182,4.8028,0.0,11.1801,0.459,96.19,1.9389749454,16.0,4.9948090597,2.1548286205,10.6276984391,11.2239374263,1.3107170393,-5.6722689076,27.1991769162,38.8781818182,41.43,647.146,1201.796,6.0158658497,24.21,109.9853080071,17.0899359849,8.8834085423
2017,BL,283.231,547.1265478007,3.2167898427,21.799167464,19.2196475668,59.5552746698,21.2250777634,95.8998132267,87.96628249911105,3.260892300612856,5.499801292643645,0.1351393879813424,5.357568658620761,27.790583362965133,30.314375954318223,28.57704616285637,17.4315293391,40.506818094,41.3315563797,0.7300961873,80.29445860134156,3.0051268055,68537.2337,3.26583,147.262,3.332,38.916,105.014,19383.0,990.0,3129.0,15264.0,4.2516734743,0.4721262517,515.4727498303,33.24069590360093,43.825224049238194,2.8,235.849889313,4.0316877942,92.0401989328,17.238037495166303,51.26344483856646,31.49804026409888,15.7953,9.0945,22.1689,29.7852,2.8278,2.1876,2.7408,0.0,14.1943,0.4474,124.693,2.2371023233,45.4,4.5489006823,1.8599477089,9.0340317289,8.9454627904,17.4235523748,-5.6727698052,14.8949917581,23.0995299145,47.33,143.85,292.377,5.6095634475,30.6,45.4744206384,2.7372814174,1.0629183686
2017,SH,79.836,267.7802374723,4.557598617,25.2667969337,18.8285986272,60.6255323413,20.5458690315,88.6116538905,86.94427143577424,1.9055669246967408,4.342023311682534,0.2783676187086633,4.411721090251208,22.60729009105199,36.24284485571077,23.06255004893674,11.4030090809,43.8896893744,43.3569011158,1.3504004289,80.28051076782977,3.3006402338,85528.57721,0.47896,45.628,1.931,13.333,30.364,6553.0,603.0,992.0,4958.0,5.3389072869,1.6810841277,557.7647103265,28.685793844164884,47.87927005121576,2.6,189.1377323513,3.6321197576,117.4685520732,18.31647767902748,55.02604964756359,26.65747267340893,12.9019,0.0,28.8134,45.2923,0.0,0.0,0.0,0.0,3.4235,5.1271,36.053,2.1733558927,42.5,4.5964597213,1.8586777015,8.7910431829,9.3310644069,14.5069000337,-3.8884812913,5.3804441881,27.2277486911,50.39,85.892,152.18,6.6204540677,25.75,45.7584648123,9.531964189,9.7963912009
2017,AR,54.543,224.6046779773,2.8783220476,15.6903727334,20.3564160387,60.8620721266,18.7815118347,75.4762297637,93.7754788936133,1.1076448735370183,2.5270678998816463,0.5028516416078552,3.1867794678472805,28.60868802875553,40.12843554113883,18.46096523911805,9.1840935287,54.7917009715,34.5010703112,1.5231351885,82.5663459111785,1.8224968057,56663.34619,2.32169,26.325,1.728,7.688,16.909,5145.0,750.0,864.0,3531.0,5.6784551642,1.9904374004,571.0639242379,17.729003808378433,56.52769426070689,2.0,166.8408411712,8.8818123219,94.0182006511,15.6218803593826,54.57291320039931,29.80264673509612,33.5817,0.0,28.5521,36.0937,0.0,0.0,0.0,0.0,0.0,0.0,23.129,2.3147131307,49.1,5.2851105362,2.1913872955,10.2755807637,9.3548297992,21.912568306,-2.8390016056,18.635925374,16.3655724138,49.72,56.797,117.948,4.7160635102,26.3,36.2533293874,4.7166321397,1.1282923942
